image_id,filename,disease_label,disease_code,relative_path,full_path,file_size_kb,img_format,image_hash,split,resize_width,resize_height,binarisasi_applied,binarisasi_method,prescale_applied,prescale_range,size_norm,kecamatan,avg_temp,avg_humidity,total_precip,avg_drought,avg_uv,avg_wind,obs_count,musim,sumber_api,n_laporan,avg_kerugian_pct,avg_luas_ha,avg_serangan_pct
BLI043,IMG_1009.jpg,blight,2,blight\IMG_1009.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1009.jpg,182.7,.jpg,4869208e16316be4,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0229,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI044,IMG_1010.jpg,blight,2,blight\IMG_1010.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1010.jpg,132.0,.jpg,aa96cb8fb0584595,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0151,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI045,IMG_1011.jpg,blight,2,blight\IMG_1011.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1011.jpg,172.3,.jpg,1118dda5a1e9b599,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0213,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI046,IMG_1012.jpg,blight,2,blight\IMG_1012.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1012.jpg,170.3,.jpg,ec54859aa6fb6775,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.021,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI047,IMG_1013.jpg,blight,2,blight\IMG_1013.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1013.jpg,130.7,.jpg,e3da16a16df7797c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.015,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI048,IMG_1014.jpg,blight,2,blight\IMG_1014.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1014.jpg,192.7,.jpg,d7161ab6662b5a3a,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0244,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI049,IMG_1015.jpg,blight,2,blight\IMG_1015.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1015.jpg,153.3,.jpg,5946fc2c705058f3,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0184,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI050,IMG_1016.jpg,blight,2,blight\IMG_1016.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1016.jpg,119.7,.jpg,daca05a8d3b2e00e,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0133,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI051,IMG_1020.jpg,blight,2,blight\IMG_1020.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1020.jpg,197.5,.jpg,f80b5b10a7550832,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0251,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI052,IMG_1021.jpg,blight,2,blight\IMG_1021.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1021.jpg,162.4,.jpg,57f259b34b8ec823,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0198,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI053,IMG_1022.jpg,blight,2,blight\IMG_1022.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1022.jpg,185.1,.jpg,24b9ed2d5170fddd,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0232,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI054,IMG_1023.jpg,blight,2,blight\IMG_1023.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1023.jpg,184.8,.jpg,d3ddbac1f5c851a7,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0232,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI055,IMG_1024.jpg,blight,2,blight\IMG_1024.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1024.jpg,121.5,.jpg,025eeb84947e664b,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0135,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI056,IMG_1026.jpg,blight,2,blight\IMG_1026.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1026.jpg,168.5,.jpg,6db1072141b5c429,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0207,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI057,IMG_1027.jpg,blight,2,blight\IMG_1027.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1027.jpg,163.5,.jpg,50baae162ced9c3a,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0199,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI058,IMG_1029.jpg,blight,2,blight\IMG_1029.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1029.jpg,186.0,.jpg,b15ab317b6608733,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0234,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI059,IMG_1030.jpg,blight,2,blight\IMG_1030.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1030.jpg,197.7,.jpg,b223669478f8048d,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0252,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI060,IMG_1031.jpg,blight,2,blight\IMG_1031.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1031.jpg,154.6,.jpg,6deddf75c33b7002,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0186,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI061,IMG_1033.jpg,blight,2,blight\IMG_1033.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1033.jpg,167.7,.jpg,508267b3a00a90af,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0206,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI062,IMG_1034.jpg,blight,2,blight\IMG_1034.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1034.jpg,156.8,.jpg,d1d89157bfc455a2,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0189,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI063,IMG_1035.jpg,blight,2,blight\IMG_1035.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1035.jpg,161.1,.jpg,7eed5a2e3aed0608,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0196,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI064,IMG_1036.jpg,blight,2,blight\IMG_1036.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1036.jpg,165.0,.jpg,b08a5ae53ef379ad,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0202,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI065,IMG_1042.jpg,blight,2,blight\IMG_1042.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1042.jpg,216.0,.jpg,327c18abe9685f18,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0279,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI066,IMG_1043.jpg,blight,2,blight\IMG_1043.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1043.jpg,164.2,.jpg,d754e5da3966b1ab,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0201,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI067,IMG_1047.jpg,blight,2,blight\IMG_1047.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1047.jpg,128.1,.jpg,6c65216f26173674,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0146,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI068,IMG_1055.jpg,blight,2,blight\IMG_1055.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1055.jpg,157.5,.jpg,360bbaabec0836ec,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.019,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI069,IMG_1056.jpg,blight,2,blight\IMG_1056.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1056.jpg,160.7,.jpg,10c1bf071db944ac,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0195,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI070,IMG_1057.jpg,blight,2,blight\IMG_1057.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1057.jpg,116.3,.jpg,b3e041a1018c2358,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0128,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI071,IMG_1059.jpg,blight,2,blight\IMG_1059.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1059.jpg,131.8,.jpg,d3529bc9d568548b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0151,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI072,IMG_1063.jpg,blight,2,blight\IMG_1063.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1063.jpg,209.6,.jpg,6f45ff50cb449cda,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.027,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI073,IMG_1064.jpg,blight,2,blight\IMG_1064.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1064.jpg,199.7,.jpg,fa41f09b4e996d1e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0255,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI074,IMG_1065.jpg,blight,2,blight\IMG_1065.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1065.jpg,159.2,.jpg,a98a1e50004d3357,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0193,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI075,IMG_1066.jpg,blight,2,blight\IMG_1066.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1066.jpg,228.2,.jpg,fabce6efda1c47a0,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0298,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI076,IMG_1068.jpg,blight,2,blight\IMG_1068.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1068.jpg,175.9,.jpg,f491d1c7b956aaca,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0218,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI077,IMG_1069.jpg,blight,2,blight\IMG_1069.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1069.jpg,114.5,.jpg,1cd7978c1685e44b,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0125,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI078,IMG_1071.jpg,blight,2,blight\IMG_1071.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1071.jpg,76.0,.jpg,23fbf25770d942b9,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0066,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI079,IMG_1072.jpg,blight,2,blight\IMG_1072.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1072.jpg,81.3,.jpg,27ad198fc9ed7181,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0074,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI080,IMG_1075.jpg,blight,2,blight\IMG_1075.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1075.jpg,64.4,.jpg,ee493220fa346c23,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0049,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
TUN001,IMG_0399.jpg,tungro,3,tungro\IMG_0399.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0399.jpg,119.2,.jpg,94f14b372c88740f,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0132,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN002,IMG_0400.jpg,tungro,3,tungro\IMG_0400.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0400.jpg,100.5,.jpg,2cba965e18509eb2,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0104,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN003,IMG_0414.jpg,tungro,3,tungro\IMG_0414.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0414.jpg,106.0,.jpg,d050d3679cf34aeb,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0112,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN004,IMG_0432.jpg,tungro,3,tungro\IMG_0432.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0432.jpg,54.1,.jpg,8da5d9a1b34a4cd1,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0033,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN005,IMG_0581.jpg,tungro,3,tungro\IMG_0581.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0581.jpg,45.1,.jpg,b358b7854ea53c45,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0019,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN006,IMG_0582.jpg,tungro,3,tungro\IMG_0582.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0582.jpg,37.9,.jpg,5ee9f0f40712c263,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0008,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN007,IMG_0583.jpg,tungro,3,tungro\IMG_0583.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0583.jpg,47.6,.jpg,95359e415690e9cf,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0023,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN008,IMG_0584.jpg,tungro,3,tungro\IMG_0584.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0584.jpg,55.1,.jpg,918494aa374218c3,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0034,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN009,IMG_0614.jpg,tungro,3,tungro\IMG_0614.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0614.jpg,61.1,.jpg,08a3f574df9eef6e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0044,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN010,IMG_0615.jpg,tungro,3,tungro\IMG_0615.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0615.jpg,84.5,.jpg,dac90a89689c924b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0079,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN011,IMG_0688.jpg,tungro,3,tungro\IMG_0688.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0688.jpg,81.2,.jpg,1d2dd148838b882c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0074,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN012,IMG_0689.jpg,tungro,3,tungro\IMG_0689.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0689.jpg,93.0,.jpg,09361a7d43b00efa,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0092,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN013,IMG_0706.jpg,tungro,3,tungro\IMG_0706.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0706.jpg,55.3,.jpg,25371cdf8622bf30,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0035,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN014,IMG_0714.jpg,tungro,3,tungro\IMG_0714.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0714.jpg,46.0,.jpg,2a7ce338358d6977,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0021,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN015,IMG_0715.jpg,tungro,3,tungro\IMG_0715.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0715.jpg,49.8,.jpg,b5bdb0742eb37f4b,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0026,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN016,IMG_0823.jpg,tungro,3,tungro\IMG_0823.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0823.jpg,51.0,.jpg,2f357b2202837bfe,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0028,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN017,IMG_0824.jpg,tungro,3,tungro\IMG_0824.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0824.jpg,75.0,.jpg,48cb9195f6627566,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0065,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN018,IMG_0825.jpg,tungro,3,tungro\IMG_0825.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0825.jpg,63.6,.jpg,addf2b1df3a0850b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0047,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN019,IMG_0826.jpg,tungro,3,tungro\IMG_0826.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0826.jpg,36.7,.jpg,8117d7c6682cb1b9,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0006,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN020,IMG_0827.jpg,tungro,3,tungro\IMG_0827.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0827.jpg,42.1,.jpg,95289865c68d2e54,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0015,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN021,IMG_0832.jpg,tungro,3,tungro\IMG_0832.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0832.jpg,64.7,.jpg,3d82bdc33b76fdcf,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0049,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN022,IMG_0833.jpg,tungro,3,tungro\IMG_0833.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0833.jpg,61.9,.jpg,89177a8683e9695c,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0045,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN023,IMG_0836.jpg,tungro,3,tungro\IMG_0836.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0836.jpg,62.5,.jpg,4781e54e2ad7cbea,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0046,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN024,IMG_0844.jpg,tungro,3,tungro\IMG_0844.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0844.jpg,54.1,.jpg,771b03f15349b7cd,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0033,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN025,IMG_0845.jpg,tungro,3,tungro\IMG_0845.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0845.jpg,72.3,.jpg,27e5e8d578f3802b,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0061,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN026,IMG_0846.jpg,tungro,3,tungro\IMG_0846.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0846.jpg,55.5,.jpg,232834720d9d7756,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0035,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN027,IMG_0847.jpg,tungro,3,tungro\IMG_0847.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0847.jpg,65.9,.jpg,e2023d11620aac12,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0051,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN028,IMG_0848.jpg,tungro,3,tungro\IMG_0848.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0848.jpg,64.9,.jpg,17ece4d0d5de26c5,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0049,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN029,IMG_0849.jpg,tungro,3,tungro\IMG_0849.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0849.jpg,63.6,.jpg,da9c736c44da1e75,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0047,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN030,IMG_0850.jpg,tungro,3,tungro\IMG_0850.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0850.jpg,53.7,.jpg,17af08f57fd39cc8,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0032,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN031,IMG_0851.jpg,tungro,3,tungro\IMG_0851.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0851.jpg,59.0,.jpg,b77673b6a59e307b,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.004,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN032,IMG_0852.jpg,tungro,3,tungro\IMG_0852.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0852.jpg,67.1,.jpg,9152388033eb46f5,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0053,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
